22,56
30,51
33,78
43,42
52,2
91,9
55,23
29,12
67,41
30,68
35,28
77,91
58,89
12,60
6,82
98,89
1,89
14,91
45,51
26,54
52,86
60,43
67,2
17,5
79,40
38,60
81,49
61,70
22,75
81,74
1,70
3,41
32,11
33,70
75,56
54,44
26,73
73,6
70,93
13,63
4,1
91,53
73,41
26,99
3,22
66,47
8,2
34,7
63,32
33,81
4,91
83,62
47,60
84,32
60,56
49,51
85,52
6,39
85,18
1,20
64,30
53,55
11,82
75,63
87,53
46,55
29,65
82,46
49,5
92,81
97,10
18,43
69,97
34,77
73,77
95,44
28,94
65,91
87,20
50,76
96,82
36,14
36,13
78,2
33,38
77,96
11,17
85,45
49,47
74,22
32,26
67,38
46,15
74,56
81,2
55,16
44,32
57,23
75,13
23,15
42,49
17,63
96,20
56,18
18,97
92,57
5,3
88,60
40,82
51,13
76,8
53,10
64,38
65,13
53,81
22,94
79,34
11,1
85,74
95,62
53,12
13,65
62,1
64,14
98,39
50,30
90,95
3,18
57,25
56,83
30,17
99,11
17,58
10,1
44,19
7,100
91,20
15,72
39,17
33,0
8,20
61,4
24,52
18,100
97,30
99,37
39,76
19,100
57,6
96,12
45,79
63,70
22,95
31,9
56,37
73,78
74,35
55,91
59,65
72,81
35,1
39,92
16,46
13,76
28,16
59,12
98,51
34,41
41,57
51,44
83,2
77,12
34,90
4,74
13,25
55,37
0,94
49,51
9,59
4,56
16,67
94,76
1,77
45,62
84,74
46,71
66,70
96,4
35,68
44,33
36,30
97,77
98,100
70,11
74,46
9,29
86,17
20,50
78,71
50,89
22,84
59,22
57,70
49,60
28,17
5,55
28,57
91,20
70,40
27,7
67,90
80,0
57,32
70,91
25,16
10,100
60,84
44,75
17,37
20,91
58,28
22,37
24,67
3,83
58,21
58,80
74,63
40,16
83,38
1,87
75,83
25,16
54,33
8,62
56,59
35,41
85,69
35,100
74,90
44,26
10,79
47,98
52,80
10,75
85,46
57,6
