6,3
72,5
82,5
23,3
177,11
149,8
161,9
12,3
55,4
78,5
81,5
51,4
3,3
107,6
184,12
101,5
99,6
178,11
55,4
4,3
95,5
21,3
116,6
46,4
155,9
186,12
65,4
105,6
128,7
37,3
59,4
47,4
174,11
164,9
100,6
172,10
75,5
103,6
158,8
172,9
128,7
127,8
61,4
145,8
175,10
161,9
45,4
165,9
144,8
160,9
168,9
8,3
133,7
105,6
116,6
58,4
159,10
139,7
33,3
102,5
148,9
90,5
176,10
43,3
100,5
157,10
87,5
120,6
33,3
16,3
151,9
87,5
79,4
76,4
41,3
58,4
49,4
11,3
127,7
105,6
149,8
98,6
88,5
40,4
188,13
31,3
103,6
144,8
107,7
12,3
0,1
15,3
73,5
80,5
117,6
89,5
23,3
190,12
74,5
173,10
169,10
39,3
15,3
14,3
48,4
154,9
88,5
186,12
173,10
180,11
17,3
119,6
176,10
160,9
186,12
186,12
25,4
100,5
138,8
82,5
47,4
114,6
164,10
21,3
185,12
102,5
158,9
149,8
126,7
40,3
113,6
123,7
185,12
148,8
158,9
103,6
106,6
87,5
116,7
140,7
48,4
73,4
18,3
189,12
46,4
152,8
9,3
45,4
36,4
0,1
18,3
24,3
114,6
16,3
131,7
126,7
62,4
87,5
165,10
48,4
163,9
36,3
106,6
158,9
184,11
146,8
26,3
153,9
122,6
47,4
41,3
189,12
77,5
44,3
30,3
151,8
7,3
7,3
133,7
4,3
172,11
188,12
24,3
186,12
149,8
179,11
86,5
163,9
1,3
60,4
108,6
182,11
62,4
57,4
65,4
133,9
149,8
22,3
70,4
127,7
91,5
103,5
99,6
81,5
144,8
163,9
35,3
130,7
63,4
171,10
27,3
40,4
139,8
87,5
27,3
133,7
26,3
184,12
34,3
60,4
130,7
131,7
32,3
29,3
20,3
81,5
41,3
124,7
171,11
108,6
128,7
136,7
127,7
179,12
16,3
112,6
108,6
97,6
183,12
127,7
41,3
2,3
28,3
71,4
3,3
46,4
183,13
117,7
145,8
116,6
108,6
164,10
28,3
43,4
9,3
40,3
123,7
15,3
54,4
97,6
50,4
138,7
171,9
57,4
177,10
142,7
143,8
163,10
179,11
118,6
18,3
141,7
61,4
107,6
25,3
5,3
47,4
6,3
56,4
112,6
88,5
120,7
25,3
187,11
52,4
96,5
174,11
122,7
60,4
121,6
1,3
108,6
27,3
106,6
132,7
6,3
182,11
19,3
22,3
167,11
97,6
66,5
144,8
65,5
29,3
121,6
134,7
176,11
186,11
116,6
170,9
26,3
188,12
39,3
151,8
71,5
65,4
133,7
126,7
160,9
113,6
61,4
41,3
43,4
170,10
118,7
36,4
147,8
153,9
35,3
22,3
54,4
131,7
174,10
178,12
184,12
162,10
7,3
35,3
6,3
141,7
117,7
89,5
73,5
102,6
178,11
58,4
42,4
141,7
50,4
176,11
67,4
176,11
34,4
6,3
181,10
1,3
23,3
126,7
147,8
95,5
176,11
30,3
46,4
8,3
158,10
169,10
127,7
121,7
120,7
173,11
98,5
135,7
176,11
119,7
170,11
24,3
119,6
67,4
40,4
85,5
34,3
183,12
34,3
179,11
119,7
132,7
182,12
28,3
57,4
155,8
16,3
106,6
99,6
9,3
25,3
147,8
121,6
143,7
109,6
15,3
163,9
139,7
159,8
7,3
26,3
113,6
14,3
49,4
27,3
154,9
176,10
18,3
4,3
121,6
187,11
185,12
38,3
62,4
188,12
157,8
148,8
184,11
79,5
57,4
93,6
66,4
28,3
144,8
74,5
98,5
11,3
148,7
10,3
75,5
85,5
148,7
96,5
119,7
156,9
146,9
2,3
43,3
160,9
157,8
106,6
57,4
153,8
163,9
105,6
86,5
72,5
19,3
179,11
130,7
65,5
145,8
55,4
143,7
103,6
16,3
58,4
82,6
131,7
114,6
128,7
184,13
98,5
26,3
64,4
17,3
31,4
62,4
71,5
25,3
173,11
96,6
77,5
101,6
112,6
9,3
164,10
63,4
124,7
108,6
143,8
163,10
168,10
140,8
153,9
159,9
186,13
11,3
148,8
60,4
36,3
108,6
184,13
131,7
18,3
115,6
85,5
83,5
28,3
21,3
53,4
65,4
49,4
152,9
33,3
149,8
174,10
8,3
84,5
51,4
69,4
25,3
30,3
170,9
142,8
18,3
74,5
142,8
56,4
63,5
163,8
2,3
41,3
116,6
148,8
85,5
76,5
24,3
36,3
73,5
51,4
114,7
58,4
79,5
55,4
168,9
12,3
103,6
28,3
0,1
179,12
144,8
136,7
84,5
35,3
127,7
86,4
25,3
170,10
142,7
43,3
141,8
141,7
144,8
13,3
68,5
124,7
13,3
89,5
124,7
174,11
68,4
76,5
74,5
58,4
19,3
146,7
178,11
115,5
56,4
116,6
79,5
28,3
25,3
22,3
68,5
4,3
47,4
13,3
162,9
42,3
140,8
49,3
18,3
151,9
151,8
32,3
49,4
13,3
39,3
144,8
23,3
51,4
6,3
116,7
109,6
54,4
36,3
122,6
130,7
147,8
140,7
65,5
73,5
29,3
74,4
98,6
180,11
117,7
171,10
99,6
74,4
137,8
87,5
138,8
0,1
1,3
11,3
167,10
166,10
33,3
156,10
81,6
82,5
52,4
147,8
67,4
44,4
152,8
148,8
35,3
55,4
48,4
122,7
176,11
110,6
116,6
46,4
83,5
19,3
88,5
88,5
156,9
46,4
18,3
36,3
136,8
189,14
79,5
174,11
154,9
172,11
39,3
133,7
109,6
39,3
51,4
15,3
79,5
135,7
139,8
38,3
98,6
140,8
85,5
32,3
126,7
139,8
126,7
176,10
126,6
159,8
89,5
90,5
91,5
153,8
80,5
130,7
148,8
58,4
150,8
130,7
59,4
31,3
157,8
21,3
67,4
51,4
147,8
39,4
14,3
130,8
155,9
120,7
75,5
19,3
39,3
142,8
173,11
51,4
143,8
18,3
26,3
3,3
11,3
7,3
69,4
183,11
71,5
156,9
5,3
86,5
94,5
184,12
118,6
48,4
96,5
179,11
165,9
16,3
63,4
11,3
146,8
166,10
21,3
169,9
65,5
181,11
120,7
105,6
8,3
102,6
60,4
14,3
52,3
66,4
94,5
182,11
83,5
127,6
108,6
27,3
161,9
72,5
173,9
53,4
138,7
76,5
6,3
87,5
83,5
68,5
103,5
151,8
82,5
28,3
1,3
169,10
165,10
159,9
7,3
57,4
145,8
99,6
56,4
170,10
111,6
177,11
186,11
67,5
35,3
104,6
2,3
158,9
24,3
102,5
174,11
148,8
182,10
170,10
176,10
123,7
35,3
66,5
67,4
