24,7
14,6
5,2
5,3
9,5
21,7
17,5
16,5
4,3
10,5
21,7
10,4
16,6
23,7
9,4
12,5
13,5
17,7
21,7
8,3
13,5
19,7
8,3
3,3
16,5
17,7
21,7
26,7
4,2
23,6
13,5
16,6
16,6
15,6
22,6
17,6
14,5
14,6
5,3
18,6
13,5
9,3
21,6
10,4
22,6
23,6
5,3
10,4
14,5
22,7
20,6
16,5
22,7
19,7
11,4
23,6
16,6
23,6
17,5
13,5
23,6
20,7
22,7
9,4
16,5
4,3
19,6
5,3
16,6
12,4
6,3
10,4
7,4
19,6
7,3
22,6
19,7
5,3
22,7
7,3
16,4
21,6
10,4
25,6
25,6
14,6
22,6
19,6
8,4
18,6
20,6
11,5
22,6
12,5
9,4
15,6
25,7
18,5
25,5
6,3
19,5
8,4
24,7
14,6
21,7
15,6
19,6
21,6
14,6
8,4
25,6
5,3
17,5
11,4
20,6
12,4
4,3
15,6
7,3
10,4
19,7
6,3
22,6
9,4
21,5
7,3
10,4
23,6
16,4
17,5
21,6
6,4
14,3
20,5
11,4
21,8
30,8
18,6
23,6
25,6
22,6
12,4
19,5
16,6
23,7
22,7
21,7
11,5
12,5
19,5
12,5
16,6
23,6
19,6
15,5
19,6
21,6
13,6
16,5
18,6
22,7
5,3
10,3
22,6
18,7
11,5
6,4
21,8
8,4
15,6
6,3
23,7
7,3
17,5
21,7
26,6
22,8
18,5
12,5
14,4
21,6
18,5
20,6
17,6
16,5
9,3
19,5
23,7
9,4
20,6
11,4
18,5
12,4
21,6
16,6
3,2
4,3
19,6
14,5
21,7
21,6
8,3
12,4
17,5
21,6
23,6
24,7
11,5
21,7
26,6
5,3
23,5
8,4
17,6
6,2
23,7
20,5
15,5
18,6
20,5
19,6
26,8
7,3
5,3
15,5
6,4
5,3
6,3
18,8
9,5
20,7
20,7
21,6
16,5
22,7
15,6
23,7
22,6
22,7
14,6
19,5
12,4
14,4
16,4
9,5
4,3
12,5
24,6
4,2
13,5
8,4
18,7
23,7
18,6
7,3
24,5
17,6
9,5
14,6
12,4
12,4
10,3
7,3
12,4
14,5
19,6
14,5
15,4
16,6
14,5
13,4
15,5
4,3
8,3
15,6
14,6
19,7
17,8
15,6
4,3
9,5
8,4
20,6
25,6
8,4
19,7
19,7
21,6
25,7
4,3
17,7
18,6
20,7
8,5
14,4
24,7
19,6
13,4
19,6
9,4
19,6
21,6
23,7
14,6
6,3
8,4
23,7
18,6
18,7
14,5
21,7
19,5
9,4
4,3
5,3
23,6
23,7
12,5
4,2
14,5
7,4
22,8
8,4
16,6
17,5
18,6
11,5
21,7
6,3
20,5
27,6
12,5
11,6
3,3
4,3
15,5
8,3
12,4
12,6
19,6
5,3
6,3
8,4
21,5
20,6
8,4
18,5
7,4
19,6
17,6
24,7
19,6
24,7
9,4
6,3
7,4
8,4
6,3
15,6
16,5
22,7
10,4
18,5
19,6
5,2
20,7
14,6
10,6
8,3
21,5
14,5
22,7
10,4
13,6
16,6
8,5
11,5
14,5
12,3
19,7
10,4
9,5
11,4
16,6
23,7
24,5
19,6
16,5
17,5
15,5
7,4
4,3
18,7
17,6
19,5
14,4
14,4
10,4
5,3
16,5
5,4
12,5
6,3
14,5
16,6
5,4
17,6
12,5
15,5
13,6
9,3
21,6
14,5
26,6
17,7
9,3
10,4
20,6
8,4
8,3
26,6
24,6
24,6
19,5
15,5
9,4
26,7
21,6
14,4
12,5
13,5
16,6
15,4
18,5
14,5
20,5
15,7
6,3
25,7
17,5
5,2
18,5
11,4
24,6
23,5
13,4
23,7
9,4
11,5
6,3
20,6
17,6
21,7
9,4
20,6
14,5
5,3
27,7
16,5
7,4
5,2
19,8
19,6
11,5
20,5
13,5
20,6
19,6
16,6
22,7
10,5
20,5
24,6
11,5
24,6
23,7
5,3
15,6
17,6
22,8
5,3
24,5
18,7
22,6
26,7
23,6
5,3
13,5
14,5
19,5
7,4
16,6
14,4
12,4
15,5
17,5
18,6
6,4
16,6
21,6
19,5
20,6
14,5
11,4
9,4
7,3
13,4
16,6
26,5
23,6
25,7
9,4
12,5
20,6
15,5
13,5
16,6
15,5
18,6
17,5
13,4
22,5
10,4
23,7
15,5
4,3
12,6
20,6
22,6
15,5
20,5
8,4
23,8
14,4
18,6
11,4
23,6
19,6
14,6
6,3
22,6
14,4
15,6
9,4
23,6
21,7
28,6
11,4
20,6
14,5
23,6
8,4
14,6
9,4
8,4
16,4
15,6
20,6
21,8
15,4
16,5
19,5
27,7
27,5
23,6
21,6
20,6
6,4
26,8
5,4
10,5
22,7
16,5
14,5
8,5
13,6
26,7
7,4
18,5
11,5
13,5
16,6
17,7
16,6
17,6
19,7
20,6
10,4
27,7
6,3
19,6
6,3
22,6
11,4
7,3
5,3
17,6
24,6
20,6
20,6
14,5
14,4
11,5
13,5
11,5
7,4
14,5
11,4
14,4
16,6
10,5
12,5
20,6
6,3
10,4
7,5
10,5
18,6
18,5
10,5
19,6
8,3
23,8
22,7
11,5
8,4
24,7
19,5
21,6
14,4
20,6
20,6
8,4
10,5
9,3
20,6
11,4
18,5
24,6
8,3
24,6
19,8
7,3
19,6
16,5
9,4
11,5
15,6
19,6
13,6
21,6
22,6
23,8
14,5
12,5
3,3
24,6
9,3
13,4
15,5
19,6
23,7
12,5
5,3
21,6
20,7
18,5
4,3
15,5
19,5
13,5
16,6
22,5
17,5
6,4
8,3
22,7
15,5
15,5
7,4
10,5
5,3
10,4
14,4
22,7
17,6
20,6
31,6
11,4
21,5
7,3
16,4
21,7
4,2
5,3
12,5
11,4
11,5
16,5
21,6
18,5
13,5
20,7
16,6
25,5
15,5
28,8
15,6
17,6
10,3
24,7
24,6
6,3
5,3
16,5
7,3
5,4
10,5
11,5
22,5
12,5
18,5
21,7
10,2
15,6
15,5
17,6
9,5
19,7
21,6
19,6
10,4
16,5
6,3
12,4
16,6
24,7
20,6
20,6
7,3
5,3
18,7
7,3
20,6
14,4
11,4
11,4
22,7
18,7
25,6
7,3
12,5
22,7
26,6
22,7
18,5
19,5
16,5
9,3
19,6
18,7
24,7
14,3
14,5
22,6
18,6
10,4
16,4
21,6
21,7
15,5
20,6
13,6
5,3
26,6
13,4
7,3
27,6
18,6
7,4
7,4
13,5
27,6
21,7
11,4
16,6
6,4
26,7
19,6
8,4
22,6
11,5
19,5
13,4
26,8
13,5
6,3
7,3
9,4
13,5
12,5
25,7
14,5
4,3
9,4
16,6
7,4
9,5
13,5
8,4
11,5
24,9
17,6
14,5
19,6
8,4
12,4
6,4
19,6
20,5
23,5
21,7
19,5
15,5
12,5
21,7
8,4
7,3
17,6
12,4
6,3
12,4
11,5
23,6
22,7
16,5
14,5
7,3
18,6
5,3
14,5
21,7
15,4
14,5
21,6
12,5
17,5
11,5
13,5
9,2
21,7
6,3
9,3
5,3
19,7
18,6
13,6
22,5
22,6
17,7
12,4
23,7
19,6
21,6
24,8
19,6
7,4
9,4
4,3
12,4
10,5
12,4
10,5
13,6
21,8
14,5
11,4
9,4
12,5
5,3
22,7
8,4
15,6
16,5
8,3
22,6
11,4
6,3
7,4
14,5
15,6
12,5
22,8
11,5
20,7
17,5
6,4
11,4
11,5
16,5
21,7
20,5
19,5
10,4
10,4
8,4
11,5
4,2
13,5
5,3
24,7
5,3
18,6
13,5
27,6
5,3
10,4
6,4
10,3
16,5
21,5
6,4
8,3
11,4
10,4
15,6
6,3
21,7
21,6
10,4
14,6
7,3
13,5
10,4
23,7
12,5
5,2
6,3
12,5
14,6
19,7
11,5
6,3
7,4
14,5
15,4
11,5
16,4
9,4
15,5
13,5
6,3
18,7
15,6
15,5
3,3
4,2
17,5
17,5
22,7
17,6
4,2
25,6
4,2
20,6
5,3
18,7
24,7
4,3
8,3
5,3
9,4
21,7
24,7
18,6
19,6
24,7
13,6
14,5
17,5
19,5
11,5
15,5
24,6
26,7
15,6
16,6
14,5
10,4
7,4
5,4
3,3
10,4
22,7
10,4
18,6
10,5
11,4
23,7
8,5
